user_id,gender_id,age,country_id
6319409,1,42,1
6319612,1,47,9
6319621,2,22,9
6319622,1,48,2
6319630,2,38,6
6319635,2,48,7
6319638,2,44,9
6319644,1,20,7
6319646,2,36,5
6319665,2,31,10
6319669,2,40,2
6319670,1,55,4
6319677,1,41,9
6319679,1,50,2
6319687,2,54,4
6319701,1,25,6
6319704,2,23,6
6319705,1,29,10
6319707,1,28,6
6319710,2,24,8
6319716,1,21,4
6319717,2,50,3
6319732,1,58,1
6319737,2,48,2
6319738,2,44,9
6319740,1,57,5
6319741,2,29,3
6319743,2,31,7
6319744,1,55,10
6319749,2,38,1
6319760,1,35,8
6319761,1,59,7
6319765,2,43,3
6319769,1,57,9
6319775,1,30,7
6319789,2,43,8
6319793,1,20,1
6319811,2,27,9
6319812,2,53,4
6319822,2,20,5
6319833,1,27,6
6319837,1,43,2
6319840,2,60,1
6319847,2,57,8
6319849,1,20,2
6319855,2,23,9
6319860,1,21,9
6319862,1,27,10
6319881,1,40,7
6319887,1,55,9
6319895,1,25,3
6319898,2,56,6
6319910,2,26,4
6319926,1,29,9
6319931,1,60,3
6319947,2,38,8
6319953,1,24,2
6319960,2,28,1
6319965,1,37,7
6319966,1,25,5
6319973,2,21,8
6319976,2,54,8
6319977,2,51,1
6319987,1,59,10
6319990,2,24,8
6319993,1,46,1
6319995,1,38,1
6320010,2,38,4
6320026,1,37,9
6320027,1,30,10
6320039,2,36,3
6320040,2,56,10
6320052,1,42,8
6320066,2,49,8
6320070,2,34,8
6320083,2,27,7
6320086,2,40,1
6320114,2,28,7
6320120,1,55,1
6320127,2,34,3
6320128,2,31,6
6320130,2,44,3
6320135,1,55,2
6320144,1,37,2
6320157,2,56,9
6320169,1,60,1
6320185,2,30,2
6320189,1,28,2
6320191,2,56,9
6320192,1,37,7
6320197,1,23,2
6320199,2,25,7
6320217,2,31,9
6320220,2,51,7
6320239,2,39,4
6320241,2,55,2
6320251,2,44,2
6320256,1,32,8
6320257,1,55,10
6320258,2,33,7
6320260,1,57,3
6320262,1,25,6
6320274,2,50,5
6320280,1,30,6
6320284,2,52,3
6320291,1,51,1
6320299,2,55,8
6320301,1,58,2
6320304,1,60,8
6320305,2,43,4
6320306,1,50,10
6320313,2,56,8
6320320,2,53,6
6320321,1,57,3
6320346,2,46,6
6320348,2,58,6
6320358,2,43,4
6320362,1,43,6
6320363,2,24,1
6320366,2,42,2
6320370,1,25,9
6320372,2,59,1
6320374,2,33,2
6320375,2,47,2
6320388,2,21,3
6320606,2,37,3
6320612,1,49,2
6320618,2,58,6
6320629,2,28,3
6320647,2,30,4
6320649,1,42,3
6320660,1,51,8
6320664,2,48,9
6320666,1,58,2
6320669,1,26,4
6320685,1,36,9
6320688,2,24,10
6320691,1,28,9
6320694,2,59,6
6320695,1,23,2
6320704,1,24,9
6320705,2,51,2
6320715,2,54,6
6320719,1,45,4
6320724,1,41,6
6320743,2,58,6
6320746,2,37,6
6320750,1,23,1
6320757,2,58,2
6320760,2,56,3
6320773,2,23,1
6320779,2,50,6
6320788,1,20,5
6320793,2,36,2
6320796,2,45,10
6320810,2,28,8
6320815,2,41,3
6320817,2,40,3
6320819,1,20,5
6320821,2,42,9
6320823,1,56,9
6320828,2,30,9
6320835,2,46,4
6320837,1,57,4
6320840,1,37,4
6320845,2,44,9
6320852,1,56,8
6320853,1,34,1
6320860,1,33,7
6320868,2,45,5
6320876,1,21,8
6321097,2,29,8
6321098,2,57,3
6321102,2,36,9
6321110,1,42,6
6321116,1,58,10
6321117,2,23,1
6321123,1,58,5
6321128,2,23,1
6321130,1,28,1
6321136,1,49,9
6321157,2,25,6
6321161,2,57,4
6321163,2,54,7
6321164,1,39,2
6321172,2,27,8
6321177,2,40,4
6321180,1,43,1
6321185,2,51,4
6321193,2,35,9
6321195,1,44,7
6321197,2,30,3
6321204,1,57,10
6321211,2,20,7
6321218,1,49,3
6321221,2,47,3
6321224,2,56,3
6321225,2,58,2
6321227,2,29,8
6321237,1,22,5
6321245,1,52,2
6321259,2,30,8
6321262,2,34,9
6321263,2,22,5
6321266,1,30,7
6321270,1,36,5
6321277,2,31,2
6321279,1,32,2
6321289,1,59,5
6321502,2,24,4
6321508,1,22,5
6321520,2,47,2
6321525,1,37,1
6321526,2,28,3
6321527,1,57,3
6321534,2,27,4
6321535,1,33,5
6321539,1,32,3
6321542,1,52,9
6321558,2,34,4
6321560,2,21,4
6321562,2,35,10
6321571,2,40,10
6321575,2,40,4
6321582,2,36,2
6321587,2,26,1
6321590,2,36,1
6321592,1,27,2
6321593,1,55,4
6321612,2,31,8
6321622,2,24,5
6321632,2,24,3
6321633,1,47,7
6321636,2,59,8
6321644,2,35,4
6321656,2,50,3
6321662,1,29,9
6321673,2,38,10
6321889,1,37,8
6321896,1,49,7
6321902,1,26,5
6321907,2,41,1
6321910,2,59,1
6321913,1,38,5
6321914,2,36,7
6321917,1,24,9
6321920,2,36,9
6321921,2,58,4
6321931,1,46,9
6321933,1,42,6
6321938,1,56,8
6321939,1,47,9
6321944,2,37,8
6321948,2,38,1
6321951,1,43,5
6321958,1,24,9
6321973,1,29,3
6321974,2,31,2
6321985,1,38,9
6321987,2,52,6
6321991,2,33,5
6321995,1,53,2
6321996,2,43,7
6322003,2,35,9
6322005,1,31,9
6322007,2,35,5
6322012,2,22,10
6322018,2,60,3
6322021,1,55,3
6322225,2,48,3
6322230,2,46,3
6322234,1,44,3
6322237,1,30,10
6322240,2,33,8
6322243,2,54,3
6322249,1,24,2
6322254,1,25,9
6322255,2,54,2
6322256,1,49,10
6322258,1,28,10
6322262,2,31,4
6322265,1,43,1
6322268,1,34,9
6322269,2,59,2
6322277,1,47,8
6322280,2,58,5
6322299,1,55,4
6322301,2,36,4
6322302,2,28,4
6322306,1,31,6
6322314,2,47,8
6322320,2,51,9
6322325,1,55,7
6322341,1,49,4
6322346,2,57,2
6322349,2,23,8
6322354,1,59,2
6322355,2,36,9
6322362,2,50,5
6322365,2,56,7
6322367,1,27,7
6322375,1,47,6
6322377,1,31,2
6322382,2,20,5
6322385,2,44,2
6322387,1,34,1
6322388,1,30,4
6322390,1,55,5
6322391,1,52,2
6322412,1,31,4
6322451,1,24,6
6322627,2,60,4
6322633,2,49,8
6322637,2,44,8
6322673,2,49,9
6322678,2,35,10
6322679,2,33,1
6322680,2,46,1
6322684,1,32,2
6322686,1,36,5
6322691,2,39,7
6322692,1,22,7
6322694,1,41,10
6322695,1,54,10
6322697,1,37,9
6322699,1,29,7
6322700,1,47,8
6322701,1,26,7
6322702,1,55,7
6322703,2,54,10
6322706,1,60,1
6322716,2,36,3
6322729,2,33,4
6322735,1,44,10
6322738,1,30,8
6322745,1,52,3
6322755,2,60,7
6322758,1,52,4
6322760,1,56,4
6322763,1,58,5
6322767,2,60,5
6322777,1,42,7
6322785,1,23,9
6322786,2,49,2
6322794,1,24,9
6322795,1,29,4
6322798,2,47,5
6322799,2,23,9
6322807,2,23,6
6322817,2,30,2
6322818,1,39,5
6322891,2,32,5
6323026,1,21,3
6323031,1,34,1
6323036,2,47,9
6323048,2,40,8
6323057,1,24,7
6323063,1,60,3
6323068,1,31,3
6323069,1,48,9
6323072,1,30,4
6323078,1,31,7
6323080,1,58,3
6323081,2,56,3
6323084,2,27,8
6323086,2,49,10
6323089,2,59,10
6323092,1,35,4
6323093,2,29,10
6323096,2,27,1
6323097,2,36,5
6323117,1,32,8
6323124,2,56,2
6323133,1,41,2
6323141,1,24,4
6323151,1,55,6
6323156,1,46,4
6323168,2,37,4
6323170,1,34,9
6323172,1,20,1
6323177,1,38,9
6323200,2,54,5
6323202,2,54,3
6323210,2,27,6
6323212,2,55,5
6323213,1,52,3
6323416,2,57,1
6323435,1,54,5
6323440,2,36,9
6323454,2,53,5
6323466,1,43,7
6323471,2,53,2
6323480,2,56,5
6323489,1,34,1
6323492,2,45,5
6323494,1,55,5
6323497,2,22,3
6323502,2,26,9
6323504,2,40,3
6323505,2,41,2
6323506,2,34,5
6323517,1,46,1
6323524,1,32,7
6323525,1,39,5
6323526,2,38,3
6323530,1,46,10
6323535,2,27,5
6323536,2,57,5
6323554,2,27,1
6323562,1,54,2
6323567,2,58,6
6323571,2,52,5
6323578,1,38,2
6323580,1,52,1
6323583,1,25,3
6323592,1,59,5
6323594,2,52,9
6323595,1,35,7
6323599,1,35,3
6323602,1,45,5
6323606,2,47,6
6323619,1,40,3
6323622,2,55,10
6323630,2,46,10
6323632,2,55,1
6323635,2,28,9
6323638,2,53,2
6323850,2,24,1
6323851,1,43,9
6323869,2,52,8
6323870,1,31,4
6323880,1,37,8
6323882,1,48,4
6323884,2,38,1
6323889,1,35,7
6323894,2,48,1
6323896,2,21,1
6323898,1,55,5
6323908,2,25,2
6323918,1,41,6
6323923,1,58,9
6323930,2,38,4
6323938,1,40,2
6323941,2,20,4
6323943,1,58,2
6323944,1,50,9
6323949,2,53,3
6323962,1,50,9
6323966,2,23,5
6323967,1,21,7
6323968,1,56,4
6323972,2,34,8
6323985,1,48,1
6323993,1,58,8
6324002,2,20,9
6324003,1,46,3
6324207,1,36,8
6324208,1,20,5
6324216,2,58,2
6324218,1,22,10
6324223,2,22,10
6324233,1,39,4
6324237,1,48,4
6324243,2,23,1
6324245,2,44,8
6324246,2,46,4
6324249,1,25,4
6324251,2,30,3
6324255,2,26,8
6324261,2,58,2
6324267,1,52,6
6324270,1,53,9
6324271,1,47,2
6324276,1,27,9
6324279,1,24,2
6324295,2,41,8
6324300,1,52,7
6324306,2,24,8
6324312,2,27,1
6324319,2,25,3
6324321,2,20,2
6324322,1,41,1
6324323,2,44,8
6324325,1,22,3
6324329,1,49,9
6324338,2,48,9
6324339,1,57,9
6324359,2,24,2
6324365,2,24,5
6324370,2,22,3
6324372,1,30,5
6324577,1,30,3
6324579,1,57,1
6324585,2,39,3
6324595,1,24,5
6324604,2,60,9
6324609,1,60,6
6324615,1,25,4
6324620,1,48,5
6324623,1,28,3
6324625,1,41,8
6324627,1,21,9
6324629,2,44,10
6324632,2,28,9
6324645,1,22,1
6324648,1,28,6
6324653,2,26,10
6324656,1,32,2
6324659,2,46,4
6324664,2,41,4
6324668,2,33,10
6324670,1,23,6
6324671,1,51,1
6324676,1,38,10
6324677,2,60,1
6324890,1,52,7
6324899,2,42,4
6324900,1,37,3
6324911,1,31,4
6324914,1,22,8
6324916,1,40,8
6324926,2,56,8
6324929,2,37,9
6324930,1,30,1
6324937,2,38,5
6324941,1,30,5
6324942,2,27,10
6324947,1,51,7
6324971,1,41,9
6324973,1,58,3
6324985,2,45,7
6324995,1,27,10
6325001,1,34,10
6325010,2,35,7
6325012,2,34,4
6325014,1,31,9
6325016,2,23,9
6325023,1,21,3
6325230,2,59,10
6325231,2,30,3
6325235,1,47,3
6325238,2,49,6
6325247,2,41,6
6325255,2,52,1
6325263,2,42,9
6325266,2,51,6
6325276,1,58,1
6325277,2,52,9
6325283,2,58,10
6325284,2,60,8
6325292,1,35,9
6325293,1,24,1
6325295,1,45,4
6325310,2,47,2
6325312,1,27,2
6325316,2,47,9
6325317,2,49,6
6325324,1,36,8
6325325,1,33,10
6325330,2,40,10
6325331,1,56,2
6325334,1,43,2
6325336,1,38,2
6325337,1,44,7
6325344,2,60,3
6325356,2,36,8
6325358,1,39,9
6325361,2,55,9
6325364,1,23,7
6325371,2,27,9
6325585,1,45,8
6325589,2,40,7
6325592,1,49,9
6325595,2,47,8
6325599,2,60,4
6325600,1,20,3
6325602,1,22,7
6325607,2,33,1
6325617,2,26,6
6325622,1,49,4
6325632,1,38,1
6325634,2,36,3
6325645,2,37,10
6325647,1,58,1
6325651,1,22,10
6325661,1,59,3
6325662,1,30,5
6325667,1,39,5
6325689,1,58,3
6325707,1,51,6
6325730,2,37,5
6325734,1,60,6
6325736,2,26,9
6325750,2,57,5
6325753,1,20,9
6325757,1,57,5
6325763,2,43,2
6325777,1,56,2
6325795,2,20,9
6325797,2,41,10
6325799,2,48,8
6325801,1,59,6
6325815,1,24,6
6325818,1,53,3
6325823,2,47,2
6325827,1,53,6
6325828,2,43,2
6325830,2,39,10
6325841,2,60,4
6325849,2,51,8
6325989,1,54,10
6326062,1,22,8
6326067,2,24,7
6326070,1,36,3
6326082,1,55,10
6326087,1,48,5
6326110,2,22,7
6326112,2,44,2
6326115,1,47,9
6326119,2,46,9
6326122,2,53,6
6326123,1,24,4
6326124,1,56,4
6326127,1,33,6
6326136,1,47,3
6326138,2,26,1
6326139,2,33,4
6326142,1,37,5
6326167,2,25,1
6326170,1,46,3
6326172,1,41,3
6326193,1,29,8
6326204,1,27,5
6326208,1,42,8
6326219,1,43,7
6326223,1,31,4
6326229,1,21,5
6326231,2,50,6
6326466,1,22,7
6326472,2,44,2
6326474,2,24,5
6326475,2,44,3
6326481,1,44,1
6326485,1,23,2
6326488,2,53,10
6326492,1,20,3
6326496,1,27,2
6326498,2,55,4
6326499,1,25,1
6326500,1,56,7
6326510,1,25,1
6326514,1,56,10
6326516,1,37,4
6326518,2,42,7
6326519,1,56,5
6326522,1,50,10
6326524,1,23,7
6326529,2,59,10
6326533,2,47,6
6326534,2,21,1
6326539,1,59,6
6326559,2,26,5
6326564,2,45,10
6326565,1,30,8
6326567,1,24,6
6326571,2,28,6
6326577,2,21,9
6326579,1,29,4
6326591,1,55,5
6326616,2,20,7
6326818,2,36,8
6326824,1,42,8
6326826,1,29,1
6326832,1,44,3
6326834,2,45,2
6326840,1,46,8
6326848,1,44,4
6326858,1,39,2
6326862,2,50,2
6326863,1,31,1
6326865,1,43,7
6326877,2,60,8
6326878,2,56,1
6326884,2,50,3
6326885,1,21,2
6326886,2,52,8
6326887,2,55,9
6326889,2,54,2
6326890,1,40,6
6326900,1,25,4
6326905,2,49,1
6326919,1,38,4
6326921,2,22,10
6326931,1,46,3
6326961,2,29,2
6326975,2,31,9
6326981,2,24,9
6326982,1,57,3
6327204,2,24,6
6327207,1,41,10
6327211,1,53,9
6327219,2,28,3
6327222,1,36,7
6327224,2,33,9
6327230,2,47,8
6327231,2,38,5
6327235,2,21,5
6327239,1,43,1
6327240,1,35,4
6327241,1,32,6
6327244,1,21,9
6327248,2,37,7
6327254,2,42,7
6327260,1,46,4
6327261,2,40,7
6327264,2,58,9
6327265,2,39,7
6327269,1,27,10
6327271,2,30,3
6327276,1,51,5
6327277,2,25,6
6327280,2,28,7
6327283,1,27,3
6327303,1,39,6
6327309,2,20,10
6327310,2,35,8
6327313,2,52,9
6327317,2,59,2
6327324,2,57,2
6327333,2,29,5
6327347,1,26,1
6327348,1,57,8
6327559,2,39,10
6327564,2,31,4
6327567,1,46,3
6327571,2,37,2
6327575,2,58,10
6327579,2,42,1
6327588,2,43,2
6327590,1,25,7
6327593,2,56,5
6327595,1,55,8
6327600,2,23,7
6327602,2,58,10
6327603,2,31,10
6327604,2,27,5
6327610,2,28,8
6327615,2,57,6
6327626,1,44,9
6327629,2,26,9
6327633,2,39,4
6327638,2,59,4
6327640,2,60,1
6327641,1,39,8
6327642,2,44,5
6327644,2,51,1
6327658,1,59,10
6327666,2,27,4
6327674,2,54,8
6327675,1,38,3
6327680,1,51,1
6327681,1,28,8
6327683,1,48,4
6327693,2,50,3
6327695,2,23,10
6327697,1,25,9
6327701,2,40,2
6327910,2,37,6
6327918,1,42,9
6327922,1,28,3
6327926,2,41,9
6327933,2,53,2
6327937,2,53,6
6327939,2,56,8
6327947,1,28,5
6327948,2,39,10
6327952,1,37,2
6327963,2,41,9
6327964,2,35,10
6327973,2,50,9
6327978,2,58,3
6327979,2,23,7
6327986,2,31,9
6327987,1,56,10
6327988,2,56,10
6327992,1,32,1
6328001,2,31,3
6328011,1,46,3
6328018,2,59,10
6328023,2,25,6
6328032,1,56,6
6328034,1,33,3
6328036,1,60,5
6328039,1,52,10
6328042,1,54,3
6328048,2,60,9
6328049,2,30,5
6328053,2,42,1
6328057,1,46,4
6328061,1,60,3
6328063,1,27,4
6328064,1,57,8
6328076,1,55,2
6328281,1,32,6
6328289,1,28,7
6328291,2,34,10
6328298,2,54,6
6328305,1,46,1
6328321,1,56,3
6328343,1,49,7
6328348,2,28,6
6328351,1,20,10
6328353,2,51,5
6328355,1,24,4
6328357,1,24,9
6328358,1,29,2
6328360,2,50,9
6328362,1,42,10
6328363,1,48,3
6328364,1,28,9
6328366,1,42,9
6328367,1,49,3
6328368,2,36,1
6328371,2,55,1
6328377,2,52,2
6328390,2,34,4
6328400,2,32,7
6328410,1,32,4
6328414,1,29,6
6328415,1,22,4
6328418,1,42,8
6328429,2,26,8
6328430,1,27,8
6328431,1,22,10
6328441,1,46,10
6328443,2,50,4
6328446,2,29,7
6328450,2,52,2
6328456,2,53,1
6328457,2,36,9
6328467,2,47,4
6328479,2,48,8
6328480,1,45,1
6328481,1,34,6
6328487,2,33,7
6328488,2,34,3
6328489,1,59,10
6328491,1,29,8
6328493,2,25,2
6328505,1,32,2
6328519,1,57,2
6328520,1,52,1
6328521,1,37,3
6328778,1,20,5
6328794,2,25,8
6328804,1,33,4
6328816,2,31,10
6328821,2,39,4
6328829,1,35,6
6328842,1,44,8
6328843,2,25,4
6328849,2,43,2
6328850,1,38,9
6328851,1,49,4
6328852,1,59,7
6328863,2,50,8
6328879,1,47,3
6328896,1,31,7
6328902,1,59,1
6328917,2,38,4
6328924,1,49,7
6328926,2,42,6
6328936,1,26,4
6328937,2,60,10
6328938,1,45,8
6328940,2,54,9
6328977,1,31,9
6328987,1,41,7
6329009,1,33,7
6329019,2,29,5
6329028,1,57,7
6329252,1,57,3
6329255,1,38,4
6329256,1,42,3
6329257,1,45,3
6329261,1,29,2
6329265,2,51,2
6329269,1,49,5
6329273,2,59,9
6329277,2,22,8
6329282,2,35,4
6329299,1,46,7
6329307,2,45,7
6329309,2,49,6
6329312,1,37,9
6329324,1,23,10
6329336,2,26,3
6329338,2,56,7
6329352,1,36,9
6329355,1,52,7
6329357,2,47,4
6329361,1,29,10
6329371,1,48,10
6329373,2,40,4
6329375,1,41,4
6329378,2,25,7
6329379,2,49,5
6329386,2,60,7
6329405,2,40,2
6329406,1,38,2
6329409,1,39,10
6329410,2,43,10
6329444,1,38,4
6329447,1,31,10
6329467,2,31,1
6329487,1,33,4
6329704,1,51,7
6329708,2,42,1
6329715,2,44,3
6329717,1,46,3
6329721,2,26,6
6329726,2,43,8
6329728,1,24,5
6329729,2,24,1
6329732,2,49,6
6329737,2,51,8
6329739,2,52,5
6329745,2,23,6
6329746,1,45,6
6329750,1,46,2
6329756,2,26,2
6329758,1,57,6
6329776,2,29,4
6329783,1,31,9
6329785,2,31,2
6329789,1,33,8
6329790,2,39,4
6329798,1,60,3
6329799,2,42,9
6329850,2,45,9
6329855,2,60,10
6329863,2,25,6
6329865,2,58,9
6329866,1,50,8
6329871,2,48,4
6329872,1,28,5
6329879,2,24,6
6329880,1,54,2
6329886,2,45,3
6329889,2,60,6
6329891,2,47,3
6329895,1,39,9
6329898,2,56,3
6329905,2,48,2
6329910,1,55,7
6329915,2,47,1
6329918,2,60,8
6329924,1,52,4
6329928,2,50,4
6330138,2,34,10
6330147,1,52,3
6330151,2,59,10
6330152,2,36,9
6330161,1,30,10
6330176,2,49,10
6330180,1,35,5
6330185,1,46,8
6330192,1,25,8
6330197,1,26,4
6330199,2,36,3
6330201,2,20,5
6330202,2,35,9
6330216,2,25,10
6330219,2,60,9
6330223,2,30,1
6330228,1,45,8
6330244,2,51,4
6330248,1,31,1
6330252,2,55,1
6330257,1,20,5
6330262,2,55,9
6330265,1,56,6
6330266,2,26,5
6330287,1,54,7
6330288,2,59,7
6330296,1,58,6
6330309,1,36,8
6330313,2,40,1
6330314,2,53,2
6330533,2,56,10
6330534,1,27,4
6330538,1,49,9
6330539,2,39,1
6330540,1,42,10
6330541,2,42,2
6330550,1,59,9
6330554,1,38,8
6330556,2,30,6
6330558,2,20,8
6330566,2,36,3
6330568,2,36,1
6330574,2,27,3
6330577,2,32,8
6330578,2,27,10
6330586,2,29,2
6330587,1,29,8
6330595,2,20,2
6330599,2,27,5
6330613,2,53,8
6330614,2,51,5
6330617,1,46,2
6330621,1,46,7
6330624,1,25,1
6330643,2,30,3
6330646,1,51,4
6330647,2,28,5
6330649,1,34,3
6330653,2,59,4
6330660,2,32,8
6330662,1,59,4
6330664,2,21,6
6330666,2,53,2
6330671,2,56,10
6330684,1,60,5
6330686,1,44,9
6330699,1,55,5
6330711,1,51,6
6330716,2,39,3
6330723,1,60,7
6330725,1,28,1
6330931,2,33,8
6330946,1,22,9
6330950,2,25,5
6330951,1,32,7
6330952,2,44,5
6330953,1,21,4
6330955,1,28,9
6330969,1,45,4
6330976,1,21,4
6330979,1,30,2
6330984,1,55,10
6330985,1,59,9
6330990,1,40,2
6330991,2,31,10
6330996,1,35,3
6330997,1,46,4
6331009,2,48,3
6331011,1,52,3
6331016,1,47,6
6331019,2,46,2
6331022,2,46,6
6331024,2,41,4
6331025,2,56,1
6331026,2,53,8
6331027,1,56,3
6331030,2,54,9
6331037,1,35,1
6331038,2,43,7
6331042,2,26,3
6331044,1,39,7
6331053,1,52,3
6331057,1,60,8
6331059,2,31,8
6331060,1,29,8
6331067,1,24,6
6331072,2,31,10
6331086,2,43,1
6331090,2,28,2
6331094,2,43,4
6331096,1,37,4
6331099,1,58,9
6331126,1,49,6
6331338,2,28,2
6331346,1,42,8
6331360,1,57,4
6331372,1,34,7
6331373,2,35,2
6331374,1,25,9
6331378,1,44,10
6331395,1,53,8
6331399,1,21,4
6331413,2,51,1
6331414,2,51,7
6331415,2,22,2
6331416,1,20,5
6331418,1,52,9
6331437,2,23,1
6331440,1,26,7
6331445,2,51,10
6331450,2,25,5
6331452,2,27,1
6331457,1,28,5
6331463,2,46,1
6331473,2,24,9
6331478,1,34,10
6331494,2,50,2
6331507,1,56,3
6331520,1,53,9
6331521,1,39,1
6331522,2,38,1
6331525,1,46,8
6331526,2,48,7
6331528,1,55,4
6331535,1,52,6
6331537,1,55,4
6331539,1,39,6
6331545,2,30,8
6331548,1,42,7
6331554,2,41,5
6331560,2,46,7
6331563,1,58,8
6331566,2,53,5
6331570,2,29,3
6331577,1,53,3
6331579,2,36,8
6331593,2,24,7
6331594,1,52,2
6331604,2,39,2
6331611,1,23,9
6331613,2,37,7
6331620,1,23,2
6331629,2,46,10
6331644,2,33,1
6331661,2,60,4
6331668,2,51,10
6331671,2,20,9
6331673,1,36,8
6331677,1,44,5
6331682,1,20,9
6331690,2,57,7
6331692,1,34,5
6331696,2,45,10
6331698,2,25,7
6331702,2,43,6
6331710,2,37,2
6331739,2,46,3
6331740,2,36,6
6331741,1,54,7
6331755,2,44,3
6331762,1,38,3
6331767,2,54,5
6331771,1,36,3
6331773,1,45,2
6331774,1,35,3
6331776,2,56,1
6331777,2,59,5
6331778,2,60,7
6331779,2,52,1
6331783,2,24,7
6331787,1,25,9
6331789,2,34,3
6331791,1,38,6
6331798,2,55,5
6331804,2,22,1
6331806,2,60,3
6331813,2,56,8
6331824,2,57,2
6331825,2,55,5
6331830,1,30,9
6331841,1,46,4
6331845,1,38,8
6331850,1,52,3
6331855,1,38,8
6331859,2,40,3
6331861,2,50,9
6331871,2,25,10
6331872,2,22,4
6331877,1,33,3
6331895,2,54,7
6331902,1,28,2
6331903,2,49,10
6331907,2,38,5
6331913,1,36,7
6331914,1,50,8
6331915,2,47,1
6331926,2,21,6
6331927,2,30,7
6331941,2,37,7
6331942,2,31,1
6331954,2,42,8
6331958,1,23,10
6331960,1,36,2
6331961,1,47,9
6331967,1,39,8
6331968,2,21,10
6331970,1,37,10
6331984,2,44,2
6331987,2,55,8
6331994,1,51,7
6331999,1,39,6
6332010,2,48,5
6332011,2,55,6
6332015,2,31,7
6332021,1,42,8
6332040,1,21,9
6332060,2,53,9
6332149,1,30,3
6332269,2,32,2
6332270,1,40,7
6332274,1,48,3
6332289,2,23,2
6332290,2,22,7
6332292,1,33,2
6332293,1,52,2
6332297,1,50,10
6332303,1,26,7
6332304,1,36,10
6332305,2,36,10
6332306,1,53,10
6332309,2,21,6
6332325,1,31,9
6332329,1,40,7
6332337,1,26,7
6332348,1,33,1
6332357,1,44,1
6332362,2,27,9
6332363,2,30,2
6332372,2,44,4
6332376,2,25,3
6332392,2,57,5
6332401,1,48,8
6332409,2,33,4
6332413,2,44,3
6332418,1,37,1
6332421,2,49,3
6332428,1,49,4
6332430,1,31,8
6332434,2,46,8
6332435,1,49,2
6332443,1,24,9
6332450,1,36,2
6332456,1,59,8
6332460,1,32,3
6332462,2,42,8
6332464,2,51,9
6332466,2,24,7
6332469,2,49,7
6332470,1,41,10
6332471,1,45,2
6332472,1,45,1
6332486,1,40,6
6332493,2,21,7
6332499,2,25,5
6332506,1,52,8
6332507,2,46,2
6332509,1,49,8
6332520,1,41,8
6332523,1,36,3
6332536,1,46,10
6332537,1,21,1
6332550,2,47,3
6332559,1,44,9
6332780,2,44,3
6332804,1,24,2
6332820,1,39,4
6332828,2,34,9
6332841,1,32,4
6332856,2,28,1
6332857,2,40,7
6332859,1,56,10
6332861,2,59,1
6332871,2,23,7
6332881,1,44,5
6332890,2,28,4
6332900,1,49,3
6332906,2,40,7
6332907,2,44,3
6332911,1,56,5
6332932,1,42,6
6332938,1,49,3
6332941,2,35,6
6332945,1,22,8
6332956,2,20,3
6332957,1,23,2
6332961,1,48,10
6332975,2,33,5
6332980,1,22,4
6332981,2,51,9
6332984,2,45,1
6332998,2,46,2
6333003,1,43,9
6333008,1,20,4
6333012,2,32,5
6333018,2,55,9
6333028,2,22,7
6333031,1,28,10
6333036,2,60,9
6333037,2,30,3
6333243,2,30,10
6333246,2,42,1
6333256,1,45,4
6333262,1,29,3
6333264,2,31,6
6333268,2,60,2
6333271,1,21,2
6333277,1,27,7
6333282,1,48,4
6333286,2,46,1
6333291,1,51,8
6333293,1,40,8
6333296,1,25,4
6333300,1,28,7
6333301,2,43,7
6333303,1,25,2
6333315,2,34,6
6333324,2,46,5
6333330,2,58,5
6333332,1,51,1
6333333,2,30,6
6333336,2,53,2
6333339,2,34,4
6333347,2,29,9
6333351,1,58,9
6333352,2,54,3
6333355,1,36,1
6333356,1,59,4
6333360,1,56,3
6333363,1,53,8
6333369,1,22,8
6333371,1,39,4
6333384,2,32,8
6333393,2,29,5
6333401,2,59,1
6333405,1,20,6
6333407,1,41,4
6333413,2,52,5
6333417,1,43,4
6333421,2,41,2
6333433,1,58,9
6333436,1,26,9
6333438,1,54,2
6333441,2,28,1
6333446,1,43,8
6333457,1,32,5
6333594,1,25,8
6333672,1,42,10
6333674,1,48,1
6333677,2,38,8
6333685,2,58,10
6333690,2,44,8
6333694,1,32,5
6333698,1,41,4
6333711,2,23,3
6333723,1,37,7
6333724,2,37,8
6333738,1,46,8
6333747,1,55,1
6333755,1,54,7
6333756,2,48,1
6333762,1,56,5
6333770,2,20,1
6333782,1,27,8
6333784,2,43,9
6333787,2,39,6
6333790,2,24,7
6333796,2,52,7
6333803,2,28,10
6333804,1,56,3
6333814,1,41,8
6333826,2,60,9
6333830,2,21,3
6333832,2,33,9
6333842,2,42,3
6333845,2,46,5
6333860,2,58,8
6333864,2,32,3
6333870,2,33,4
6333878,1,48,4
6333886,2,36,7
6333890,1,35,1
6333891,1,57,4
6333907,1,47,10
6333910,2,22,9
6334141,2,25,5
6334143,2,57,9
6334144,1,57,7
6334154,1,26,7
6334159,1,26,9
6334161,2,56,5
6334162,2,38,2
6334177,2,54,9
6334178,1,46,2
6334181,2,57,3
6334183,1,25,5
6334186,1,54,8
6334189,2,24,3
6334197,1,28,5
6334205,1,46,6
6334216,1,21,2
6334219,1,42,10
6334223,1,51,4
6334234,2,27,4
6334239,1,28,8
6334241,2,42,3
6334243,2,41,1
6334255,1,37,2
6334256,2,36,6
6334257,1,59,5
