Date,USD,GBP
2008-09-18,1.3543,0.8322
2008-09-19,1.3519,0.82905
2008-09-22,1.3498,0.8259
2008-09-23,1.3516,0.82135
2008-09-24,1.3574,0.8238
2008-09-25,1.3608,0.8221
2008-09-26,1.3649,0.82285
2008-09-29,1.3658,0.82505
2008-09-30,1.3687,0.8291
2008-10-01,1.3639,0.82175
2008-10-02,1.3566,0.819
2008-10-03,1.3526,0.8239
2008-10-06,1.3566,0.8262
2008-10-07,1.3584,0.8262
2008-10-08,1.3597,0.83215
2008-10-09,1.3606,0.8302
2008-10-10,1.3667,0.83145
2008-10-13,1.3654,0.8317
2008-10-14,1.3587,0.828
2008-10-15,1.3612,0.82575
2008-10-16,1.3594,0.8277
2008-10-17,1.3641,0.83115
2008-10-20,1.3602,0.8303
2008-10-21,1.3634,0.83045
2008-10-22,1.3658,0.8282
2008-10-23,1.3791,0.8337
2008-10-24,1.3783,0.8364
2008-10-27,1.3814,0.83665
2008-10-28,1.3684,0.83603
2008-10-29,1.3702,0.8377
2008-10-30,1.3655,0.8348
2008-10-31,1.3667,0.8349
2008-11-03,1.3749,0.8401
2008-11-04,1.3749,0.8456
2008-11-05,1.3776,0.84385
2008-11-06,1.3727,0.8437
2008-11-07,1.3775,0.8397
2008-11-10,1.3767,0.84025
2008-11-11,1.375,0.83645
2008-11-12,1.3722,0.83765
2008-11-13,1.3661,0.8358
2008-11-14,1.3594,0.8313
2008-11-17,1.3592,0.83
2008-11-18,1.3578,0.8271
2008-11-19,1.3536,0.82605
2008-11-20,1.3611,0.83275
2008-11-21,1.3592,0.83215
2008-11-24,1.3596,0.83405
2008-11-25,1.3547,0.8383
2008-11-26,1.3514,0.8348
2008-11-27,1.3518,0.8344
2008-11-28,1.3472,0.835
2008-12-01,1.3527,0.83765
2008-12-02,1.3502,0.8385
2008-12-03,1.3517,0.8388
2008-12-04,1.346,0.8377
2008-12-05,1.3436,0.83715
2008-12-08,1.3415,0.8399
2008-12-09,1.3432,0.8447
2008-12-10,1.3394,0.8381
2008-12-11,1.3431,0.83525
2008-12-12,1.3365,0.8321
2008-12-15,1.3517,0.8403
2008-12-16,1.3494,0.8403
2008-12-17,1.3506,0.8456
2008-12-18,1.3505,0.84635
2008-12-19,1.3641,0.8502
2008-12-22,1.3755,0.8559
2008-12-23,1.3768,0.8567
2008-12-24,1.3784,0.8534
2008-12-29,1.3777,0.8519
2008-12-30,1.3805,0.8537
2008-12-31,1.3752,0.8516
2009-01-02,1.3674,0.8476
2009-01-05,1.3667,0.8465
2009-01-06,1.3684,0.84515
2009-01-07,1.3662,0.8476
2009-01-08,1.3561,0.8459
2009-01-09,1.3493,0.84635
2009-01-12,1.3564,0.8483
2009-01-13,1.3566,0.849
2009-01-14,1.3532,0.8481
2009-01-15,1.3515,0.8464
2009-01-16,1.3576,0.84265
2009-01-19,1.3572,0.8437
2009-01-20,1.3593,0.8469
2009-01-21,1.3594,0.8394
2009-01-22,1.3515,0.8341
2009-01-23,1.3554,0.8345
2009-01-26,1.3505,0.83605
2009-01-27,1.3537,0.84
2009-01-28,1.3499,0.8418
2009-01-29,1.3504,0.84165
2009-01-30,1.3473,0.84431
2009-02-02,1.3508,0.84115
2009-02-03,1.3514,0.8436
2009-02-04,1.3545,0.842
2009-02-05,1.3352,0.8358
2009-02-06,1.3356,0.8397
2009-02-09,1.3357,0.8385
2009-02-10,1.3295,0.8399
2009-02-11,1.329,0.841
2009-02-12,1.3268,0.8414
2009-02-13,1.324,0.8438
2009-02-16,1.3194,0.8413
2009-02-17,1.3117,0.842
2009-02-18,1.3202,0.8431
2009-02-19,1.3171,0.8438
2009-02-20,1.3172,0.8473
2009-02-23,1.3207,0.84775
2009-02-24,1.3235,0.85395
2009-02-25,1.3266,0.8549
2009-02-26,1.3347,0.8632
2009-02-27,1.3338,0.8609
2009-03-02,1.3361,0.8585
2009-03-03,1.3355,0.8591
2009-03-04,1.3323,0.85505
2009-03-05,1.3384,0.85295
2009-03-06,1.3392,0.8549
2009-03-09,1.3344,0.8529
2009-03-10,1.334,0.85325
2009-03-11,1.3297,0.8533
2009-03-12,1.3243,0.8544
2009-03-13,1.329,0.85955
2009-03-16,1.328,0.8586
2009-03-17,1.3373,0.86135
2009-03-18,1.336,0.862
2009-03-19,1.3305,0.85955
2009-03-20,1.328,0.86575
2009-03-23,1.3257,0.86425
2009-03-24,1.3203,0.87135
2009-03-25,1.3236,0.8692
2009-03-26,1.3275,0.8735
2009-03-27,1.3284,0.86735
2009-03-30,1.327,0.8634
2009-03-31,1.326,0.86105
2009-04-01,1.3202,0.8637
2009-04-02,1.3246,0.8626
2009-04-03,1.318,0.85955
2009-04-06,1.3166,0.859
2009-04-07,1.3123,0.85995
2009-04-08,1.3093,0.8609
2009-04-09,1.3136,0.86315
2009-04-14,1.3118,0.8693
2009-04-15,1.3012,0.8647
2009-04-16,1.3034,0.8627
2009-04-17,1.3044,0.8629
2009-04-20,1.2813,0.8602
2009-04-21,1.2857,0.865
2009-04-22,1.285,0.8616
2009-04-23,1.2883,0.86055
2009-04-24,1.2984,0.8598
2009-04-27,1.2959,0.8492
2009-04-28,1.3017,0.8579
2009-04-29,1.3037,0.85625
2009-04-30,1.308,0.8572
2009-05-04,1.3032,0.8531
2009-05-05,1.3024,0.8482
2009-05-06,1.3134,0.8486
2009-05-07,1.3086,0.85115
2009-05-08,1.318,0.8533
2009-05-11,1.32,0.8545
2009-05-12,1.3406,0.8558
2009-05-13,1.3374,0.8562
2009-05-14,1.3337,0.84755
2009-05-15,1.3303,0.8515
2009-05-18,1.3315,0.8495
2009-05-19,1.3277,0.84825
2009-05-20,1.3273,0.8539
2009-05-21,1.3209,0.8504
2009-05-22,1.326,0.8513
2009-05-25,1.3118,0.8491
2009-05-26,1.3067,0.85105
2009-05-27,1.3092,0.8558
2009-05-28,1.3008,0.8518
2009-05-29,1.3006,0.85365
2009-06-01,1.2944,0.8557
2009-06-02,1.2952,0.85695
2009-06-03,1.2938,0.8553
2009-06-04,1.2939,0.8556
2009-06-05,1.2939,0.85695
2009-06-08,1.2888,0.85515
2009-06-09,1.2923,0.8557
2009-06-10,1.2866,0.8491
2009-06-11,1.2853,0.8456
2009-06-12,1.2869,0.84475
2009-06-15,1.289,0.8455
2009-06-16,1.2864,0.8464
2009-06-17,1.2977,0.84815
2009-06-18,1.2973,0.8441
2009-06-19,1.2988,0.8443
2009-06-22,1.3142,0.84435
2009-06-23,1.3135,0.8469
2009-06-24,1.3107,0.8442
2009-06-25,1.3107,0.8431
2009-06-26,1.3114,0.8431
2009-06-29,1.3191,0.8466
2009-06-30,1.3072,0.8443
2009-07-01,1.3113,0.844
2009-07-02,1.2999,0.84
2009-07-03,1.308,0.8458
2009-07-06,1.3006,0.8525
2009-07-07,1.299,0.85165
2009-07-08,1.3037,0.8563
2009-07-09,1.3115,0.8544
2009-07-10,1.3045,0.8548
2009-07-13,1.3129,0.8613
2009-07-14,1.3129,0.8569
2009-07-15,1.3081,0.8529
2009-07-16,1.3052,0.8497
2009-07-17,1.3119,0.852
2009-07-20,1.3086,0.8548
2009-07-21,1.304,0.85175
2009-07-22,1.3023,0.85095
2009-07-23,1.2944,0.8491
2009-07-24,1.2818,0.84745
2009-07-27,1.2828,0.8484
2009-07-28,1.284,0.8469
2009-07-29,1.2805,0.8456
2009-07-30,1.2768,0.84515
2009-07-31,1.2861,0.849
2009-08-03,1.2935,0.8516
2009-08-04,1.2948,0.8528
2009-08-05,1.291,0.85165
2009-08-06,1.2945,0.8552
2009-08-07,1.2944,0.85585
2009-08-10,1.2929,0.8562
2009-08-11,1.3086,0.864
2009-08-12,1.2937,0.8657
2009-08-13,1.2981,0.8678
2009-08-14,1.3053,0.8763
2009-08-17,1.2994,0.87335
2009-08-18,1.309,0.871
2009-08-19,1.301,0.865
2009-08-20,1.3035,0.8644
2009-08-21,1.3034,0.8598
2009-08-24,1.3007,0.864
2009-08-25,1.3,0.8647
2009-08-26,1.3129,0.863
2009-08-27,1.3097,0.86405
2009-08-28,1.3077,0.8633
2009-08-31,1.3304,0.8789
2009-09-01,1.3186,0.86205
2009-09-02,1.3186,0.8642
2009-09-03,1.337,0.8733
2009-09-04,1.3349,0.8631
2009-09-07,1.3352,0.8619
2009-09-08,1.3325,0.8604
2009-09-09,1.3327,0.8594
2009-09-10,1.348,0.866
2009-09-11,1.3438,0.8615
2009-09-14,1.3391,0.8535
2009-09-15,1.3374,0.84635
2009-09-16,1.3546,0.8624
2009-09-17,1.3517,0.8631
2009-09-18,1.3537,0.8599
2009-09-21,1.3552,0.8619
2009-09-22,1.3644,0.8617
2009-09-23,1.355,0.857
2009-09-24,1.3541,0.8583
2009-09-25,1.3433,0.8536
2009-09-28,1.3444,0.8545
2009-09-29,1.3469,0.8514
2009-09-30,1.3349,0.8439
2009-10-01,1.333,0.8407
2009-10-02,1.3317,0.83965
2009-10-05,1.3323,0.839
2009-10-06,1.3324,0.8372
2009-10-07,1.3368,0.8341
2009-10-08,1.3277,0.8301
2009-10-09,1.3327,0.83025
2009-10-12,1.3341,0.8312
2009-10-13,1.3274,0.8232
2009-10-14,1.3113,0.8172
2009-10-15,1.3056,0.81505
2009-10-16,1.3086,0.8145
2009-10-19,1.3039,0.8117
2009-10-20,1.3012,0.8123
2009-10-21,1.3102,0.81075
2009-10-22,1.3262,0.814
2009-10-23,1.3194,0.8161
2009-10-26,1.3183,0.81695
2009-10-27,1.3266,0.8199
2009-10-28,1.3218,0.8175
2009-10-29,1.3209,0.8142
2009-10-30,1.3246,0.8146
2009-11-02,1.3302,0.8161
2009-11-03,1.3178,0.8128
2009-11-04,1.316,0.812
2009-11-05,1.3081,0.8115
2009-11-06,1.3077,0.81005
2009-11-09,1.304,0.80775
2009-11-10,1.2993,0.8074
2009-11-11,1.293,0.8044
2009-11-12,1.2905,0.8061
2009-11-13,1.3072,0.81135
2009-11-16,1.3065,0.8119
2009-11-17,1.3092,0.8123
2009-11-18,1.3057,0.8121
2009-11-19,1.2986,0.8108
2009-11-20,1.2994,0.81053
2009-11-23,1.2891,0.80687
2009-11-24,1.2961,0.8081
2009-11-25,1.2964,0.80995
2009-11-26,1.2909,0.8101
2009-11-27,1.2893,0.8077
2009-11-30,1.2805,0.8037
2009-12-01,1.2809,0.80465
2009-12-02,1.2762,0.8032
2009-12-03,1.2745,0.80245
2009-12-04,1.2756,0.80545
2009-12-07,1.2726,0.8026
2009-12-08,1.2696,0.79965
2009-12-09,1.2735,0.802
2009-12-10,1.2694,0.79725
2009-12-11,1.2736,0.79655
2009-12-14,1.2746,0.7984
2009-12-15,1.28,0.80095
2009-12-16,1.2777,0.7999
2009-12-17,1.285,0.8016
2009-12-18,1.2975,0.80315
2009-12-21,1.2993,0.80645
2009-12-22,1.2962,0.8062
2009-12-23,1.2898,0.80455
2009-12-24,1.2908,0.8012
2009-12-28,1.2993,0.8049
2009-12-29,1.2942,0.8083
2009-12-30,1.3005,0.81365
2009-12-31,1.3063,0.8145
2010-01-04,1.3035,0.81275
2010-01-05,1.3118,0.8119
2010-01-06,1.312,0.8115
2010-01-07,1.3046,0.8097
2010-01-08,1.2971,0.80745
2010-01-11,1.297,0.8065
2010-01-12,1.2918,0.80525
2010-01-13,1.2889,0.80495
2010-01-14,1.2953,0.8079
2010-01-15,1.2958,0.8084
2010-01-18,1.3002,0.80325
2010-01-19,1.2951,0.80395
2010-01-20,1.2904,0.80085
2010-01-21,1.293,0.8006
2010-01-22,1.2877,0.7983
2010-01-25,1.293,0.79805
2010-01-26,1.2874,0.7939
2010-01-27,1.2845,0.7949
2010-01-28,1.2932,0.7965
2010-01-29,1.2916,0.7968
2010-02-01,1.2988,0.7987
2010-02-02,1.2954,0.80017
2010-02-03,1.3002,0.8027
2010-02-04,1.3054,0.8035
2010-02-05,1.3086,0.80695
2010-02-08,1.3095,0.80745
2010-02-09,1.291,0.80145
2010-02-10,1.2896,0.8017
2010-02-11,1.2787,0.7978
2010-02-12,1.2776,0.7997
2010-02-15,1.2706,0.7967
2010-02-16,1.2638,0.7936
2010-02-17,1.2578,0.79035
2010-02-18,1.2579,0.7921
2010-02-19,1.2568,0.7912
2010-02-22,1.2611,0.79525
2010-02-23,1.2544,0.7911
2010-02-24,1.2545,0.7918
2010-02-25,1.2548,0.7947
2010-02-26,1.253,0.79244
2010-03-01,1.2507,0.7896
2010-03-02,1.2552,0.7911
2010-03-03,1.2448,0.78785
2010-03-04,1.2428,0.78835
2010-03-05,1.23,0.78345
2010-03-08,1.2337,0.78515
2010-03-09,1.2279,0.78195
2010-03-10,1.2276,0.7826
2010-03-11,1.2352,0.786
2010-03-12,1.2339,0.78615
2010-03-15,1.2262,0.7861
2010-03-16,1.2301,0.7871
2010-03-17,1.2336,0.7888
2010-03-18,1.2436,0.7934
2010-03-19,1.2379,0.795
2010-03-22,1.2245,0.78745
2010-03-23,1.2346,0.7904
2010-03-24,1.2298,0.7875
2010-03-25,1.2284,0.78395
2010-03-26,1.2246,0.77985
2010-03-29,1.2317,0.78295
2010-03-30,1.226,0.7828
2010-03-31,1.2134,0.7832
2010-04-01,1.2089,0.7785
2010-04-06,1.2105,0.7798
2010-04-07,1.22,0.77835
2010-04-08,1.2287,0.783
2010-04-09,1.2234,0.784
2010-04-12,1.2281,0.78615
2010-04-13,1.2177,0.7844
2010-04-14,1.2185,0.7875
2010-04-15,1.2178,0.7886
2010-04-16,1.226,0.78815
2010-04-19,1.2285,0.7921
2010-04-20,1.2293,0.7936
2010-04-21,1.2377,0.7965
2010-04-22,1.2426,0.7984
2010-04-23,1.256,0.8032
2010-04-26,1.2575,0.80275
2010-04-27,1.2593,0.8041
2010-04-28,1.259,0.8068
2010-04-29,1.2418,0.79885
2010-04-30,1.2478,0.7999
2010-05-03,1.2475,0.7996
2010-05-04,1.2488,0.80285
2010-05-05,1.2539,0.8042
2010-05-06,1.267,0.80695
2010-05-07,1.2704,0.806
2010-05-10,1.2619,0.8052
2010-05-11,1.2618,0.806
2010-05-12,1.2596,0.8119
2010-05-13,1.2551,0.8092
2010-05-14,1.2534,0.8063
2010-05-17,1.2492,0.80385
2010-05-18,1.2544,0.8077
2010-05-19,1.2468,0.80795
2010-05-20,1.2595,0.8086
2010-05-21,1.2485,0.8063
2010-05-24,1.2429,0.81005
2010-05-25,1.2437,0.80845
2010-05-26,1.2322,0.805
2010-05-27,1.2403,0.7999
2010-05-28,1.2438,0.79775
2010-05-31,1.2523,0.7994
2010-06-01,1.2566,0.8001
2010-06-02,1.2546,0.8003
2010-06-03,1.2557,0.80095
2010-06-04,1.2659,0.8044
2010-06-07,1.2768,0.8087
2010-06-08,1.275,0.8075
2010-06-09,1.2721,0.8042
2010-06-10,1.2682,0.8008
2010-06-11,1.2738,0.79925
2010-06-14,1.2843,0.8001
2010-06-15,1.2863,0.8
2010-06-16,1.2944,0.8033
2010-06-17,1.2961,0.8018
2010-06-18,1.295,0.80495
2010-06-21,1.3025,0.80645
2010-06-22,1.3033,0.80647
2010-06-23,1.3132,0.81195
2010-06-24,1.3123,0.81125
2010-06-25,1.3131,0.81205
2010-06-28,1.3214,0.81295
2010-06-29,1.3229,0.8153
2010-06-30,1.3215,0.8164
2010-07-01,1.3206,0.8194
2010-07-02,1.3161,0.8154
2010-07-05,1.3131,0.8166
2010-07-06,1.3192,0.81875
2010-07-07,1.3086,0.8171
2010-07-08,1.3093,0.81915
2010-07-09,1.3132,0.8234
2010-07-12,1.3024,0.8227
2010-07-13,1.3148,0.8248
2010-07-14,1.3153,0.8247
2010-07-15,1.3131,0.82595
2010-07-16,1.3114,0.8269
2010-07-19,1.3068,0.8242
2010-07-20,1.3142,0.8285
2010-07-21,1.3315,0.83255
2010-07-22,1.3319,0.83105
2010-07-23,1.3356,0.8339
2010-07-26,1.3272,0.8358
2010-07-27,1.3337,0.839
2010-07-28,1.3333,0.8359
2010-07-29,1.3276,0.8352
2010-07-30,1.3242,0.8363
2010-08-02,1.3167,0.8333
2010-08-03,1.3225,0.83495
2010-08-04,1.3198,0.8322
2010-08-05,1.315,0.82845
2010-08-06,1.3116,0.8295
2010-08-09,1.3057,0.83345
2010-08-10,1.3062,0.8314
2010-08-11,1.3057,0.83575
2010-08-12,1.3119,0.8392
2010-08-13,1.3191,0.83595
2010-08-16,1.3242,0.83865
2010-08-17,1.312,0.8349
2010-08-18,1.3153,0.83255
2010-08-19,1.322,0.83465
2010-08-20,1.3217,0.8327
2010-08-23,1.3312,0.8349
2010-08-24,1.3443,0.8439
2010-08-25,1.3454,0.8479
2010-08-26,1.3388,0.845
2010-08-27,1.3412,0.84815
2010-08-30,1.33,0.8461
2010-08-31,1.323,0.8442
2010-09-01,1.3222,0.8364
2010-09-02,1.3266,0.8364
2010-09-03,1.3159,0.8311
2010-09-06,1.2982,0.82845
2010-09-07,1.3092,0.8348
2010-09-08,1.3169,0.83765
2010-09-09,1.3254,0.83885
2010-09-10,1.3189,0.8363
2010-09-13,1.3288,0.83665
2010-09-14,1.3274,0.83495
2010-09-15,1.3113,0.8302
2010-09-16,1.3042,0.8281
2010-09-17,1.316,0.8322
2010-09-20,1.3094,0.82765
2010-09-21,1.3175,0.8312
2010-09-22,1.3176,0.8351
2010-09-23,1.311,0.8358
2010-09-24,1.3145,0.83685
2010-09-27,1.3145,0.838
2010-09-28,1.2942,0.83205
2010-09-29,1.3003,0.8346
2010-09-30,1.3017,0.83625
2010-10-01,1.2902,0.8339
2010-10-04,1.2911,0.8356
2010-10-05,1.2831,0.83385
2010-10-06,1.279,0.83045
2010-10-07,1.2669,0.82745
2010-10-08,1.2771,0.8332
2010-10-11,1.2736,0.83055
2010-10-12,1.2718,0.8259
2010-10-13,1.2808,0.8282
2010-10-14,1.2728,0.824
2010-10-15,1.2776,0.8264
2010-10-18,1.2832,0.82675
2010-10-19,1.2948,0.8311
2010-10-20,1.3014,0.8351
2010-10-21,1.2935,0.83514
2010-10-22,1.2939,0.8353
2010-10-25,1.2889,0.836
2010-10-26,1.3074,0.8342
2010-10-27,1.3069,0.8335
2010-10-28,1.3057,0.8331
2010-10-29,1.3047,0.8325
2010-11-01,1.3054,0.8323
2010-11-02,1.3074,0.8368
2010-11-03,1.3039,0.8398
2010-11-04,1.3064,0.84055
2010-11-05,1.3019,0.83935
2010-11-08,1.2993,0.839
2010-11-09,1.3181,0.84625
2010-11-10,1.3251,0.848
2010-11-11,1.3384,0.85315
2010-11-12,1.341,0.8528
2010-11-15,1.3377,0.85745
2010-11-16,1.3394,0.85655
2010-11-17,1.3442,0.85925
2010-11-18,1.3511,0.8602
2010-11-19,1.3492,0.8591
2010-11-22,1.3418,0.8558
2010-11-23,1.3336,0.85365
2010-11-24,1.3348,0.8582
2010-11-25,1.3229,0.85585
2010-11-26,1.3373,0.8606
2010-11-29,1.3387,0.8603
2010-11-30,1.3535,0.8657
2010-12-01,1.3458,0.86
2010-12-02,1.3576,0.85805
2010-12-03,1.348,0.854
2010-12-06,1.3484,0.8543
2010-12-07,1.3532,0.85345
2010-12-08,1.3659,0.8566
2010-12-09,1.365,0.8568
2010-12-10,1.3616,0.85335
2010-12-13,1.3633,0.85385
2010-12-14,1.3788,0.85805
2010-12-15,1.3742,0.85655
2010-12-16,1.3773,0.86125
2010-12-17,1.3773,0.8593
2010-12-20,1.3809,0.8619
2010-12-21,1.3627,0.85515
2010-12-22,1.4001,0.8731
2010-12-23,1.416,0.87935
2010-12-24,1.4038,0.8763
2010-12-27,1.3927,0.8719
2010-12-28,1.3918,0.8701
2010-12-29,1.3856,0.8691
2010-12-30,1.3798,0.86775
2010-12-31,1.3807,0.875
2011-01-03,1.3828,0.87495
2011-01-04,1.3676,0.8702
2011-01-05,1.3776,0.874
2011-01-06,1.3807,0.8748
2011-01-07,1.3727,0.87585
2011-01-10,1.3766,0.87535
2011-01-11,1.3607,0.8702
2011-01-12,1.3593,0.8689
2011-01-13,1.3434,0.8648
2011-01-14,1.3269,0.8668
2011-01-17,1.3337,0.863
2011-01-18,1.3181,0.8565
2011-01-19,1.3327,0.8596
2011-01-20,1.3503,0.86665
2011-01-21,1.3615,0.87065
2011-01-24,1.3631,0.87175
2011-01-25,1.3579,0.8698
2011-01-26,1.35,0.8696
2011-01-27,1.343,0.87235
2011-01-28,1.3448,0.87325
2011-01-31,1.3636,0.8731
2011-02-01,1.371,0.8723
2011-02-02,1.3641,0.8681
2011-02-03,1.376,0.8717
2011-02-04,1.3795,0.87295
2011-02-07,1.3729,0.8695
2011-02-08,1.3645,0.86315
2011-02-09,1.3656,0.86015
2011-02-10,1.3817,0.8659
2011-02-11,1.4044,0.8767
2011-02-14,1.4036,0.878
2011-02-15,1.4099,0.8771
2011-02-16,1.4126,0.8751
2011-02-17,1.4255,0.8789
2011-02-18,1.4285,0.8812
2011-02-21,1.445,0.8856
2011-02-22,1.4402,0.88365
2011-02-23,1.4487,0.8846
2011-02-24,1.4402,0.88565
2011-02-25,1.4424,0.8812
2011-02-28,1.4433,0.8771
2011-03-01,1.4462,0.876
2011-03-02,1.4413,0.87365
2011-03-03,1.4385,0.86965
2011-03-04,1.4369,0.8706
2011-03-07,1.4477,0.8776
2011-03-08,1.436,0.8785
2011-03-09,1.4309,0.877
2011-03-10,1.425,0.87635
2011-03-11,1.4143,0.8757
2011-03-14,1.4367,0.8843
2011-03-15,1.4267,0.8731
2011-03-16,1.4225,0.8691
2011-03-17,1.4155,0.86905
2011-03-18,1.4229,0.87145
2011-03-21,1.43,0.87255
2011-03-22,1.417,0.8718
2011-03-23,1.4415,0.87955
2011-03-24,1.426,0.87485
2011-03-25,1.426,0.8739
2011-03-28,1.4446,0.8831
2011-03-29,1.4471,0.88235
2011-03-30,1.438,0.8825
2011-03-31,1.4391,0.8827
2011-04-01,1.4222,0.8787
2011-04-04,1.4207,0.88065
2011-04-05,1.416,0.8789
2011-04-06,1.4045,0.87315
2011-04-07,1.4146,0.8775
2011-04-08,1.4202,0.88095
2011-04-11,1.4073,0.8823
2011-04-12,1.3975,0.88265
2011-04-13,1.4056,0.8807
2011-04-14,1.4242,0.8932
2011-04-15,1.4247,0.8921
2011-04-18,1.4318,0.89485
2011-04-19,1.4461,0.8984
2011-04-20,1.45,0.9015
2011-04-21,1.4488,0.905
2011-04-26,1.4453,0.90255
2011-04-27,1.4425,0.8998
2011-04-28,1.4261,0.8942
2011-04-29,1.4205,0.8897
2011-05-02,1.422,0.88855
2011-05-03,1.4212,0.8896
2011-05-04,1.4397,0.8931
2011-05-05,1.4373,0.8867
2011-05-06,1.4235,0.8795
2011-05-09,1.427,0.8826
2011-05-10,1.4088,0.8753
2011-05-11,1.4292,0.8797
2011-05-12,1.4448,0.881
2011-05-13,1.4354,0.8806
2011-05-16,1.4486,0.8884
2011-05-17,1.4614,0.8894
2011-05-18,1.4608,0.8929
2011-05-19,1.4652,0.89245
2011-05-20,1.4596,0.8903
2011-05-23,1.4488,0.8875
2011-05-24,1.446,0.88295
2011-05-25,1.4408,0.87705
2011-05-26,1.4385,0.87205
2011-05-27,1.4272,0.8671
2011-05-30,1.4265,0.86685
2011-05-31,1.4168,0.8685
2011-06-01,1.4069,0.8672
2011-06-02,1.4089,0.87285
2011-06-03,1.402,0.86975
2011-06-06,1.4237,0.87705
2011-06-07,1.4265,0.8813
2011-06-08,1.4227,0.88065
2011-06-09,1.4171,0.8729
2011-06-10,1.4143,0.8725
2011-06-13,1.428,0.87795
2011-06-14,1.4153,0.87015
2011-06-15,1.4357,0.87075
2011-06-16,1.4358,0.8779
2011-06-17,1.4397,0.87925
2011-06-20,1.4501,0.8839
2011-06-21,1.4814,0.89865
2011-06-22,1.4882,0.8999
2011-06-23,1.478,0.89695
2011-06-24,1.4837,0.8892
2011-06-27,1.486,0.8917
2011-06-28,1.4794,0.8888
2011-06-29,1.4668,0.8864
2011-06-30,1.4617,0.88715
2011-07-01,1.4584,0.8813
2011-07-04,1.4515,0.8867
2011-07-05,1.4302,0.878
2011-07-06,1.4275,0.8775
2011-07-07,1.445,0.8838
2011-07-08,1.4401,0.8825
2011-07-11,1.4493,0.8898
2011-07-12,1.447,0.88845
2011-07-13,1.4434,0.8836
2011-07-14,1.4401,0.88095
2011-07-15,1.4283,0.8759
2011-07-18,1.43,0.8775
2011-07-19,1.4166,0.87285
2011-07-20,1.424,0.88095
2011-07-21,1.4141,0.8815
2011-07-22,1.4207,0.8837
2011-07-25,1.409,0.8789
2011-07-26,1.4066,0.88145
2011-07-27,1.4032,0.87825
2011-07-28,1.4115,0.8778
2011-07-29,1.4128,0.8741
2011-08-01,1.4136,0.8699
2011-08-02,1.4211,0.8678
2011-08-03,1.4194,0.8717
2011-08-04,1.413,0.8738
2011-08-05,1.4004,0.86745
2011-08-08,1.3951,0.8673
2011-08-09,1.3884,0.8674
2011-08-10,1.3948,0.8659
2011-08-11,1.3773,0.8612
2011-08-12,1.3817,0.85655
2011-08-15,1.3928,0.859
2011-08-16,1.3898,0.8605
2011-08-17,1.4028,0.861
2011-08-18,1.3957,0.85805
2011-08-19,1.385,0.8513
2011-08-22,1.3809,0.8478
2011-08-23,1.3825,0.8494
2011-08-24,1.3834,0.8528
2011-08-25,1.3762,0.8553
2011-08-26,1.3773,0.8513
2011-08-29,1.3731,0.8459
2011-08-30,1.3667,0.84584
2011-08-31,1.3668,0.8425
2011-09-01,1.3627,0.8395
2011-09-02,1.356,0.8409
2011-09-05,1.351,0.8419
2011-09-06,1.351,0.8375
2011-09-07,1.344,0.84
2011-09-08,1.3524,0.8457
2011-09-09,1.3604,0.8478
2011-09-12,1.3647,0.85
2011-09-13,1.3635,0.8486
2011-09-14,1.3553,0.8402
2011-09-15,1.3631,0.8472
2011-09-16,1.3745,0.84865
2011-09-19,1.3803,0.8519
2011-09-20,1.3755,0.8536
2011-09-21,1.3692,0.8609
2011-09-22,1.371,0.8609
2011-09-23,1.3716,0.85955
2011-09-26,1.3681,0.86325
2011-09-27,1.3596,0.862
2011-09-28,1.3571,0.8516
2011-09-29,1.3521,0.84825
2011-09-30,1.3472,0.8436
2011-10-03,1.3506,0.8433
2011-10-04,1.3371,0.83565
2011-10-05,1.3311,0.8361
2011-10-06,1.3349,0.8422
2011-10-07,1.3199,0.83575
2011-10-10,1.2973,0.83155
2011-10-11,1.2948,0.8319
2011-10-12,1.2903,0.8318
2011-10-13,1.2961,0.8383
2011-10-14,1.3091,0.8445
2011-10-17,1.3213,0.8483
2011-10-18,1.3421,0.85875
2011-10-19,1.3348,0.86131
2011-10-20,1.3362,0.86075
2011-10-21,1.328,0.8602
2011-10-24,1.3136,0.8539
2011-10-25,1.3195,0.85345
2011-10-26,1.3136,0.8523
2011-10-27,1.3099,0.8496
2011-10-28,1.3064,0.8482
2011-10-31,1.3112,0.8492
2011-11-01,1.3155,0.8503
2011-11-02,1.3147,0.8462
2011-11-03,1.326,0.85185
2011-11-04,1.3238,0.84795
2011-11-07,1.336,0.8529
2011-11-08,1.3435,0.84865
2011-11-09,1.3267,0.84375
2011-11-10,1.3244,0.83715
2011-11-11,1.3214,0.8382
2011-11-14,1.32,0.8367
2011-11-15,1.3363,0.8467
2011-11-16,1.328,0.8472
2011-11-17,1.3246,0.848
2011-11-18,1.3155,0.8445
2011-11-21,1.3115,0.8393
2011-11-22,1.2998,0.83765
2011-11-23,1.3146,0.844
2011-11-24,1.3225,0.8447
2011-11-25,1.3321,0.84645
2011-11-28,1.3339,0.8438
2011-11-29,1.3496,0.84795
2011-11-30,1.3647,0.8549
2011-12-01,1.3674,0.8552
2011-12-02,1.3647,0.8522
2011-12-05,1.3481,0.84895
2011-12-06,1.3612,0.851
2011-12-07,1.3626,0.8479
2011-12-08,1.3711,0.8507
2011-12-09,1.37,0.8491
2011-12-12,1.377,0.85685
2011-12-13,1.3945,0.86235
